budget,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,release_month,release_day_of_week
0.0,363607,1.193855,2015-10-16,0.0,LasseMajas detektivbyrå - Stella Nostra,50.0,1.0,2015,0.0,octubre,viernes
0.0,389115,0.032397,2016-02-17,0.0,6A,0.0,0.0,2016,0.0,febrero,miércoles
0.0,377290,1.052459,2016-09-09,0.0,A Serious Game,80.0,2.0,2016,0.0,septiembre,viernes
0.0,381277,1.287216,2016-03-11,0.0,The Yard,50.0,2.0,2016,0.0,marzo,viernes
2700000.0,268618,1.658231,2014-05-16,0.0,Life in a Fishbowl,76.0,6.0,2014,0.0,mayo,viernes
0.0,341491,0.07586,1995-09-15,0.0,Tears of Stone,50.0,1.0,1995,0.0,septiembre,viernes
0.0,341490,0.035294,1992-08-29,0.0,As in Heaven,70.0,1.0,1992,0.0,agosto,sábado
0.0,91041,0.0,1990-12-26,0.0,High Tide,0.0,0.0,1990,0.0,diciembre,miércoles
0.0,250974,0.1906,2014-06-13,0.0,I'm the One You Want,75.0,2.0,2014,0.0,junio,viernes
0.0,280583,0.056694,2014-07-06,0.0,Violent,60.0,1.0,2014,0.0,julio,domingo
0.0,69471,0.750919,2008-01-01,0.0,Lecture 21,60.0,4.0,2008,0.0,enero,martes
0.0,39301,0.289787,2006-07-13,0.0,Someone to Run With,85.0,2.0,2006,0.0,julio,jueves
3500000.0,107775,1.03949,2012-03-02,0.0,The Orheim Company,63.0,8.0,2012,0.0,marzo,viernes
0.0,17575,0.27034,1998-08-24,0.0,Only Clouds Move the Stars,78.0,4.0,1998,0.0,agosto,lunes
0.0,198783,0.552539,1967-01-16,0.0,Hagbard and Signe,50.0,3.0,1967,0.0,enero,lunes
0.0,55154,0.373596,1974-11-04,0.0,Den siste Fleksnes,65.0,2.0,1974,0.0,noviembre,lunes
0.0,33340,0.06017,2009-10-02,0.0,The Angel,50.0,1.0,2009,0.0,octubre,viernes
0.0,64116,0.225225,2002-10-18,0.0,Falling Sky,55.0,2.0,2002,0.0,octubre,viernes
0.0,388468,1.930659,2016-04-08,0.0,Grand Hotel,39.0,5.0,2016,0.0,abril,viernes
0.0,87654,0.073742,1949-08-29,0.0,Death Is a Caress,60.0,2.0,1949,0.0,agosto,lunes
0.0,336885,0.181902,2015-02-27,0.0,Returning Home,60.0,2.0,2015,0.0,febrero,viernes
0.0,373757,0.407649,2016-01-27,0.0,Beyond Sleep,65.0,2.0,2016,0.0,enero,miércoles
0.0,285165,0.435339,2014-08-29,0.0,Beatles,70.0,3.0,2014,0.0,agosto,viernes
4750000.0,348675,2.18891,2016-04-21,0.0,The Day Will Come,82.0,15.0,2016,0.0,abril,jueves
0.0,11392,1.799557,1976-10-01,0.0,The Olsen Gang Sees Red,77.0,14.0,1976,0.0,octubre,viernes
0.0,57911,0.263102,1961-09-07,0.0,Harry and the Butler,80.0,3.0,1961,0.0,septiembre,jueves
0.0,342695,0.029662,2015-04-11,0.0,Cannibal Fog,0.0,0.0,2015,0.0,abril,sábado
0.0,16039,1.514292,1983-03-04,0.0,Zappa,73.0,14.0,1983,0.0,marzo,viernes
0.0,20661,1.491174,1984-12-26,0.0,Twist and Shout,64.0,8.0,1984,0.0,diciembre,miércoles
0.0,335582,0.159817,2015-05-28,0.0,A God Without a Universe,40.0,1.0,2015,0.0,mayo,jueves
0.0,11390,0.730663,1971-10-08,0.0,The Olsen Gang in Jutland,73.0,10.0,1971,0.0,octubre,viernes
0.0,76312,0.720125,1978-03-19,0.0,Me and Charly,74.0,5.0,1978,0.0,marzo,domingo
0.0,155714,0.15112,1997-10-02,0.0,Barbara,55.0,4.0,1997,0.0,octubre,jueves
0.0,146184,0.383597,1999-07-30,0.0,Bye Bye Blue Bird,73.0,3.0,1999,0.0,julio,viernes
900000.0,80362,0.371581,2011-03-11,0.0,Savage,60.0,2.0,2011,0.0,marzo,viernes
0.0,324284,1.252328,2016-01-08,0.0,Lamb,68.0,21.0,2016,0.0,enero,viernes
3500000.0,391617,0.93037,2016-04-14,0.0,Kóblic,63.0,15.0,2016,0.0,abril,jueves
0.0,37433,3.143612,1989-04-15,0.0,Neo Tokyo,66.0,12.0,1989,0.0,abril,sábado
0.0,47408,1.125509,2005-05-11,0.0,Rampo Noir,56.0,8.0,2005,0.0,mayo,miércoles
0.0,14233,0.752001,2007-03-02,0.0,Film Noir,63.0,5.0,2007,0.0,marzo,viernes
4000000.0,48417,1.123992,2010-08-26,0.0,The Stool Pigeon,54.0,16.0,2010,0.0,agosto,jueves
0.0,397914,0.178388,2016-05-25,0.0,KISS: Rocks Vegas,0.0,0.0,2016,0.0,mayo,miércoles
3000000.0,347031,9.196678,2016-06-24,4210454.0,Swiss Army Man,68.0,839.0,2016,1.4034846666666667,junio,viernes
0.0,367416,0.616745,2015-11-12,0.0,The von Trapp Family: A Life of Music,55.0,6.0,2015,0.0,noviembre,jueves
500.0,378348,1.398756,2016-02-03,50.0,A Violent Prosecutor,76.0,25.0,2016,0.1,febrero,miércoles
0.0,40534,1.191561,2009-02-27,0.0,Jonas Brothers: The Concert Experience,57.0,23.0,2009,0.0,febrero,viernes
0.0,102961,0.621895,1979-09-07,0.0,Seven,59.0,8.0,1979,0.0,septiembre,viernes
0.0,339148,2.326132,2015-06-12,0.0,Already Tomorrow in Hong Kong,57.0,38.0,2015,0.0,junio,viernes
0.0,222220,0.6948,1928-02-06,0.0,Shooting Stars,75.0,4.0,1928,0.0,febrero,lunes
0.0,57992,1.024265,2002-01-01,0.0,The Red Siren,40.0,4.0,2002,0.0,enero,martes
0.0,66897,0.267114,1928-12-04,0.0,Les deux timides,50.0,1.0,1928,0.0,diciembre,martes
0.0,139251,1.931262,2012-10-20,0.0,I Married Who?,50.0,6.0,2012,0.0,octubre,sábado
0.0,391778,0.71192,2016-05-13,0.0,Azhar,56.0,11.0,2016,0.0,mayo,viernes
0.0,4546,4.946081,1975-01-10,0.0,The Count of Monte-Cristo,61.0,30.0,1975,0.0,enero,viernes
0.0,389053,11.219246,2016-05-27,0.0,The Do-Over,56.0,468.0,2016,0.0,mayo,viernes
0.0,343140,1.618777,2015-09-24,0.0,Office,68.0,6.0,2015,0.0,septiembre,jueves
0.0,363103,0.750462,2016-04-21,0.0,Nise: The Heart of Madness,76.0,19.0,2016,0.0,abril,jueves
0.0,301804,9.449103,2016-04-07,3295624.0,Before I Wake,62.0,416.0,2016,inf,abril,jueves
2000000.0,374458,2.840429,2016-05-20,343617.0,Graduation,67.0,54.0,2016,0.1718085,mayo,viernes
0.0,26677,1.381441,1987-11-06,0.0,The Video Dead,50.0,20.0,1987,0.0,noviembre,viernes
50000.0,322745,0.125118,2015-02-09,0.0,Counting,83.0,3.0,2015,0.0,febrero,lunes
0.0,169448,0.185681,2013-02-11,0.0,Fifi Howls from Happiness,80.0,2.0,2013,0.0,febrero,lunes
600000.0,335409,3.812053,2015-11-04,0.0,Sharkansas Women's Prison Massacre,57.0,10.0,2015,0.0,noviembre,miércoles
0.0,260401,0.003584,2008-03-21,0.0,Evening's Civil Twilight in Empires of Tin,0.0,0.0,2008,0.0,marzo,viernes
0.0,260399,0.003563,2006-03-21,0.0,Building a Broken Mousetrap,0.0,0.0,2006,0.0,marzo,martes
0.0,107104,0.136234,1988-05-14,0.0,Beyond the Rising Moon,60.0,2.0,1988,0.0,mayo,sábado
3000000.0,391375,0.659235,2016-04-12,0.0,The Bandit Hound,80.0,2.0,2016,0.0,abril,martes
0.0,398289,7.907173,2015-11-05,0.0,Life on the Line,53.0,54.0,2015,0.0,noviembre,jueves
0.0,342464,1.416942,2015-05-06,0.0,Jack of the Red Hearts,73.0,25.0,2015,0.0,mayo,miércoles
0.0,148434,0.148033,1970-11-27,0.0,The Stranger That Kneels Beside the Shadow of a Corpse,60.0,1.0,1970,0.0,noviembre,viernes
0.0,109456,0.517734,1971-04-01,0.0,Coffin Full of Dollars,53.0,2.0,1971,0.0,abril,jueves
0.0,150226,0.365117,1971-04-17,0.0,Ballad of Django,60.0,1.0,1971,0.0,abril,sábado
0.0,3698,0.152268,1972-02-04,0.0,"Amigo, Stay Away",90.0,2.0,1972,0.0,febrero,viernes
0.0,5434,0.723834,1973-01-11,0.0,Death Smiles on a Murderer,61.0,8.0,1973,0.0,enero,jueves
0.0,292610,1.177053,1977-09-13,0.0,Ladies' Doctor,10.0,1.0,1977,0.0,septiembre,martes
0.0,40162,1.390499,1981-01-01,0.0,Porno Holocaust,40.0,10.0,1981,0.0,enero,jueves
0.0,58419,0.201384,1983-01-01,0.0,2020 Texas Gladiators,39.0,4.0,1983,0.0,enero,sábado
0.0,31264,3.169575,1982-12-13,0.0,The Blade Master,19.0,15.0,1982,0.0,diciembre,lunes
0.0,171993,0.081735,1990-09-20,0.0,Deep Blood,40.0,2.0,1990,0.0,septiembre,jueves
0.0,374173,1.208654,2016-03-18,0.0,Kapoor & Sons (Since 1921),77.0,31.0,2016,0.0,marzo,viernes
0.0,353989,2.088404,2015-06-04,0.0,Abzurdah,70.0,16.0,2015,0.0,junio,jueves
0.0,45783,0.714567,2004-08-26,0.0,Anders Matthesen: Tal For Dig Selv,68.0,9.0,2004,0.0,agosto,jueves
0.0,356842,4.943762,2015-10-14,0.0,The Ones Below,60.0,84.0,2015,0.0,octubre,miércoles
0.0,16884,0.555064,2006-11-14,0.0,Anders Matthesen: Anden På Coke?,58.0,8.0,2006,0.0,noviembre,martes
0.0,94067,0.073849,1976-03-28,0.0,Snake Dancer,60.0,1.0,1976,0.0,marzo,domingo
0.0,88518,0.186027,1994-01-01,0.0,Angel of Destruction,58.0,4.0,1994,0.0,enero,sábado
500.0,57313,1.184452,2010-09-28,0.0,8213: Gacy House,32.0,18.0,2010,0.0,septiembre,martes
0.0,79078,0.523321,2011-11-01,0.0,11/11/11,22.0,13.0,2011,0.0,noviembre,martes
0.0,385320,2.512293,2016-04-29,0.0,Zoombies,39.0,32.0,2016,0.0,abril,viernes
0.0,21293,1.643226,2009-04-17,0.0,Gooby,34.0,7.0,2009,0.0,abril,viernes
0.0,279588,0.129193,2013-02-19,0.0,Cool As Hell,30.0,1.0,2013,0.0,febrero,martes
0.0,214676,1.695936,2010-11-18,0.0,Mr. Dough and the Egg Princess,71.0,8.0,2010,0.0,noviembre,jueves
0.0,265982,0.127949,2006-11-14,0.0,Holidaze: The Christmas That Almost Didn't Happen,60.0,1.0,2006,0.0,noviembre,martes
0.0,376523,0.216848,2016-04-09,0.0,Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,83.0,4.0,2016,0.0,abril,sábado
0.0,26521,1.17307,2008-10-10,0.0,Sexy Killer: You'll Die for Her,48.0,15.0,2008,0.0,octubre,viernes
0.0,41028,0.149465,1962-11-21,0.0,It's Only Money,41.0,4.0,1962,0.0,noviembre,miércoles
0.0,135652,0.925835,2012-11-09,0.0,Christmas in Compton,40.0,2.0,2012,0.0,noviembre,viernes
0.0,93041,0.21049,1948-01-21,0.0,Daughter of Darkness,59.0,4.0,1948,0.0,enero,miércoles
0.0,180886,1.495305,1999-02-16,0.0,Spooky Town,53.0,2.0,1999,0.0,febrero,martes
0.0,72754,0.318244,2005-06-25,0.0,Decadent Evil,24.0,5.0,2005,0.0,junio,sábado
0.0,346384,0.945876,2016-05-20,0.0,Chicken,73.0,4.0,2016,0.0,mayo,viernes
0.0,18932,1.169505,2008-03-14,0.0,Knock Knock,31.0,7.0,2008,0.0,marzo,viernes
0.0,45780,0.662742,2010-01-01,0.0,I Am Slave,58.0,9.0,2010,0.0,enero,viernes
0.0,41149,0.398025,1979-02-02,0.0,A Performance of Macbeth,50.0,2.0,1979,0.0,febrero,viernes
0.0,25787,0.41406,1953-04-06,0.0,One Girl's Confession,55.0,2.0,1953,0.0,abril,lunes
0.0,280178,0.003013,1982-01-01,0.0,Freedom,50.0,1.0,1982,0.0,enero,viernes
0.0,269306,0.015284,1956-11-12,0.0,Last Pair Out,0.0,0.0,1956,0.0,noviembre,lunes
0.0,109380,0.147002,1965-02-12,0.0,…And the Fifth Horseman Is Fear,80.0,4.0,1965,0.0,febrero,viernes
0.0,103941,0.223112,1956-09-17,0.0,Embajadores en el infierno,43.0,2.0,1956,0.0,septiembre,lunes
0.0,361146,0.074965,2016-05-26,0.0,Point Zero,40.0,1.0,2016,0.0,mayo,jueves
200000.0,29798,0.081074,2007-07-01,0.0,Dead Man's Hand,45.0,2.0,2007,0.0,julio,domingo
0.0,298228,0.040075,2004-06-29,0.0,Peter Rottentail,50.0,1.0,2004,0.0,junio,martes
135000000.0,308531,13.047776,2016-06-01,245623848.0,Teenage Mutant Ninja Turtles: Out of the Shadows,58.0,984.0,2016,1.8194359111111111,junio,miércoles
0.0,32790,6.93335,2008-01-19,0.0,The Good Witch,56.0,34.0,2008,0.0,enero,sábado
2000000.0,30641,0.901783,2007-06-07,0.0,Grizzly Rage,36.0,8.0,2007,0.0,junio,jueves
4000000.0,257345,12.187189,2016-05-13,10898293.0,The Darkness,45.0,162.0,2016,2.72457325,mayo,viernes
0.0,256771,0.551927,2014-05-01,0.0,The Pool,63.0,7.0,2014,0.0,mayo,jueves
0.0,34598,0.953081,1991-03-14,0.0,Fast Getaway,62.0,5.0,1991,0.0,marzo,jueves
0.0,41962,0.301339,1988-01-15,0.0,A Taxing Woman's Return,63.0,3.0,1988,0.0,enero,viernes
0.0,110283,0.001586,1992-05-16,0.0,Minbo: the Gentle Art of Japanese Extortion,45.0,1.0,1992,0.0,mayo,sábado
0.0,83183,0.013328,1990-06-02,0.0,Tales of a Golden Geisha,70.0,1.0,1990,0.0,junio,sábado
0.0,139176,0.214792,1921-09-26,0.0,Camille,73.0,3.0,1921,0.0,septiembre,lunes
0.0,318121,6.138199,2016-06-16,0.0,The Fundamentals of Caring,74.0,560.0,2016,0.0,junio,jueves
0.0,293413,3.527119,2015-11-19,62000000.0,Inside Men,67.0,23.0,2015,inf,noviembre,jueves
430000.0,397403,0.203742,2016-05-11,0.0,Brexit: The Movie,63.0,3.0,2016,0.0,mayo,miércoles
0.0,24793,9.062226,1998-11-08,0.0,A Knight in Camelot,51.0,25.0,1998,0.0,noviembre,domingo
0.0,40258,0.252805,1990-01-01,0.0,Baby Blood,61.0,9.0,1990,0.0,enero,lunes
0.0,105184,1.358396,1982-06-04,0.0,Trance,70.0,11.0,1982,0.0,junio,viernes
0.0,60163,1.098231,2010-09-04,0.0,Beck,64.0,13.0,2010,0.0,septiembre,sábado
0.0,40863,2.935717,1999-03-30,0.0,Jackie Chan: My Stunts,70.0,18.0,1999,0.0,marzo,martes
0.0,379220,2.00768,2016-01-07,0.0,No Filter,61.0,31.0,2016,0.0,enero,jueves
0.0,258771,0.128131,2013-09-25,0.0,The Gambler,43.0,3.0,2013,0.0,septiembre,miércoles
370000.0,322506,0.667803,2015-10-09,0.0,Elstree 1976,61.0,7.0,2015,0.0,octubre,viernes
0.0,221343,1.083781,2010-09-17,0.0,Locked In,40.0,5.0,2010,0.0,septiembre,viernes
0.0,121245,0.042353,2011-06-17,0.0,"Bumblefuck, USA",60.0,1.0,2011,0.0,junio,viernes
0.0,81120,0.31582,1941-06-28,0.0,Love on the Dole,60.0,4.0,1941,0.0,junio,sábado
0.0,362247,0.148733,2015-09-25,0.0,After Eden,50.0,1.0,2015,0.0,septiembre,viernes
0.0,341012,5.28542,2016-06-03,9496130.0,Popstar: Never Stop Never Stopping,66.0,348.0,2016,inf,junio,viernes
0.0,198652,1.015563,1970-05-01,0.0,Loot,80.0,3.0,1970,0.0,mayo,viernes
0.0,37237,2.254598,1995-12-20,0.0,Bullet to Beijing,34.0,8.0,1995,0.0,diciembre,miércoles
0.0,324314,0.864349,2015-03-15,0.0,Tab Hunter Confidential,76.0,12.0,2015,0.0,marzo,domingo
5100000.0,298459,8.323292,2014-11-12,0.0,Next Time I'll Aim for the Heart,56.0,89.0,2014,0.0,noviembre,miércoles
0.0,114030,0.198484,2001-06-09,0.0,All About Our House,56.0,4.0,2001,0.0,junio,sábado
0.0,398854,0.338376,2016-05-30,0.0,A Midsummer Night's Dream,62.0,6.0,2016,0.0,mayo,lunes
0.0,356366,0.899071,2015-10-20,0.0,Guns for Hire,51.0,8.0,2015,0.0,octubre,martes
0.0,377158,0.612563,2016-07-29,0.0,United States of Love,55.0,4.0,2016,0.0,julio,viernes
0.0,350904,0.543012,2015-11-19,0.0,Lost and Beautiful,70.0,5.0,2015,0.0,noviembre,jueves
0.0,330294,2.184684,2015-09-30,0.0,Marguerite & Julien,58.0,29.0,2015,0.0,septiembre,miércoles
0.0,364831,0.06713,2015-07-29,0.0,Art of the Prank,0.0,0.0,2015,0.0,julio,miércoles
0.0,291863,0.353387,2014-09-19,0.0,Future Shock! The Story of 2000AD,73.0,6.0,2014,0.0,septiembre,viernes
0.0,398830,0.011224,2013-05-01,0.0,La muerte de Jaime Roldós,0.0,0.0,2013,0.0,mayo,miércoles
0.0,309879,1.725255,2016-05-30,0.0,Dark Signal,37.0,13.0,2016,0.0,mayo,lunes
0.0,400791,0.057691,2015-04-10,0.0,Old Fashioned: The Story of the Wisconsin Supper Club,100.0,1.0,2015,0.0,abril,viernes
0.0,107315,0.814039,2011-10-22,0.0,Below Zero,44.0,12.0,2011,0.0,octubre,sábado
0.0,91950,0.428917,2010-11-19,0.0,Flamenco Flamenco,66.0,4.0,2010,0.0,noviembre,viernes
0.0,169782,0.675532,2012-12-19,0.0,The Making of a Lady,50.0,5.0,2012,0.0,diciembre,miércoles
0.0,98927,0.58424,1985-02-27,0.0,Mad Love,70.0,7.0,1985,0.0,febrero,miércoles
0.0,33108,2.02395,1969-06-06,0.0,The Bremen Town Musicians,62.0,15.0,1969,0.0,junio,viernes
0.0,353433,6.094066,2016-02-14,0.0,Urge,45.0,44.0,2016,0.0,febrero,domingo
0.0,192040,4.501137,2006-12-10,0.0,Planet Earth,88.0,176.0,2006,0.0,diciembre,domingo
0.0,220903,3.267728,2009-12-14,0.0,Life,85.0,65.0,2009,0.0,diciembre,lunes
0.0,384130,0.014965,2014-04-02,0.0,Monkey Planet,0.0,0.0,2014,0.0,abril,miércoles
0.0,370260,0.126416,2015-11-30,0.0,Dylan Moran: Off The Hook,70.0,1.0,2015,0.0,noviembre,lunes
0.0,280004,0.421882,1972-11-11,0.0,The Great Waltz,0.0,0.0,1972,0.0,noviembre,sábado
0.0,347123,7.631206,2016-05-23,0.0,All the Way,66.0,90.0,2016,0.0,mayo,lunes
0.0,121572,0.608397,2013-10-25,0.0,Toad Road,47.0,11.0,2013,0.0,octubre,viernes
0.0,43608,0.127079,1955-07-13,0.0,The Night Holds Terror,32.0,3.0,1955,0.0,julio,miércoles
0.0,29477,0.516846,1950-12-01,0.0,Highway 301,66.0,5.0,1950,0.0,diciembre,viernes
0.0,400608,2.127336,2016-06-03,0.0,Bo Burnham: Make Happy,84.0,56.0,2016,0.0,junio,viernes
0.0,356329,0.061179,2015-10-01,0.0,Troublemakers: The Story of Land Art,50.0,1.0,2015,0.0,octubre,jueves
3347850.0,58522,2.906503,2011-04-01,1248748.0,Boris - Il film,68.0,74.0,2011,0.3729999850650417,abril,viernes
40000000.0,259693,14.767317,2016-05-13,320170008.0,The Conjuring 2,70.0,2018.0,2016,8.0042502,mayo,viernes
0.0,248741,0.130785,1931-09-12,0.0,Alexander Hamilton,40.0,1.0,1931,0.0,septiembre,sábado
0.0,55608,0.199632,2008-09-11,0.0,Captive,20.0,2.0,2008,0.0,septiembre,jueves
0.0,30656,0.521923,1994-04-01,0.0,Circuitry Man II: Plughead Rewired,30.0,4.0,1994,0.0,abril,viernes
0.0,89587,0.887408,2004-11-26,0.0,Eyes of Crystal,60.0,7.0,2004,0.0,noviembre,viernes
0.0,312623,0.005656,1937-11-12,0.0,Living on Love,0.0,0.0,1937,0.0,noviembre,viernes
0.0,326255,0.06394,2014-10-17,0.0,Meet the Hitlers,0.0,0.0,2014,0.0,octubre,viernes
0.0,400948,0.002911,1997-07-28,0.0,UFOs: The Best Evidence Ever Caught on Tape,0.0,0.0,1997,0.0,julio,lunes
0.0,377823,1.495574,2015-12-10,0.0,The Final Master,68.0,15.0,2015,0.0,diciembre,jueves
0.0,376261,2.990039,2016-05-20,0.0,Weiner,77.0,51.0,2016,0.0,mayo,viernes
0.0,109088,1.181126,1976-06-18,0.0,The Shaolin Avengers,49.0,5.0,1976,0.0,junio,viernes
0.0,66756,0.482788,1982-01-01,0.0,Shaolin Prince,59.0,4.0,1982,0.0,enero,viernes
0.0,205891,2.092272,2013-07-30,0.0,The Demented,46.0,35.0,2013,0.0,julio,martes
0.0,364902,4.396196,2015-10-31,0.0,The Dresser,68.0,19.0,2015,0.0,octubre,sábado
0.0,218351,0.468959,1937-09-18,0.0,The Girl Said No,60.0,1.0,1937,0.0,septiembre,sábado
0.0,241374,0.055608,1930-05-24,0.0,The Lady of Scandal,60.0,1.0,1930,0.0,mayo,sábado
0.0,134475,0.635909,1927-01-29,0.0,The Red Mill,50.0,3.0,1927,0.0,enero,sábado
0.0,65192,0.802808,1974-02-15,0.0,The Savage Five,56.0,5.0,1974,0.0,febrero,viernes
0.0,122331,0.566853,1927-08-21,0.0,When a Man Loves,0.0,0.0,1927,0.0,agosto,domingo
0.0,375356,0.108121,1981-08-05,0.0,Next Year If All Goes Well,60.0,1.0,1981,0.0,agosto,miércoles
0.0,391757,7.152451,2016-06-07,0.0,Never Back Down: No Surrender,68.0,72.0,2016,0.0,junio,martes
0.0,328429,4.957424,2016-06-03,0.0,Approaching the Unknown,51.0,89.0,2016,0.0,junio,viernes
0.0,30665,0.574034,1948-08-25,0.0,Tap Roots,63.0,2.0,1948,0.0,agosto,miércoles
0.0,245913,6.979073,2016-05-06,27312.0,Pelé: Birth of a Legend,73.0,175.0,2016,inf,mayo,viernes
0.0,82819,0.75857,1946-04-29,0.0,The Captive Heart,59.0,7.0,1946,0.0,abril,lunes
12000000.0,75198,4.826919,2011-10-05,0.0,Bienvenue à bord,53.0,118.0,2011,0.0,octubre,miércoles
0.0,51334,1.016026,2010-04-09,0.0,Beş Şehir,71.0,5.0,2010,0.0,abril,viernes
0.0,94659,0.175833,1941-03-01,0.0,Brothers and Sisters of the Toda Family,73.0,4.0,1941,0.0,marzo,sábado
0.0,117472,0.164041,1933-04-27,0.0,Dragnet Girl,60.0,2.0,1933,0.0,abril,jueves
0.0,117767,0.071783,1958-01-04,0.0,Eroica,50.0,2.0,1958,0.0,enero,sábado
0.0,44688,0.156843,1989-03-05,0.0,Day One,47.0,3.0,1989,0.0,marzo,domingo
0.0,132133,0.31388,1957-01-17,0.0,Man on the Tracks,54.0,4.0,1957,0.0,enero,jueves
0.0,105136,0.105848,2005-12-17,0.0,Dead Run,10.0,2.0,2005,0.0,diciembre,sábado
0.0,329750,1.226256,2015-05-22,0.0,(Dis)Honesty: The Truth About Lies,68.0,21.0,2015,0.0,mayo,viernes
0.0,395883,3.261584,2015-11-08,0.0,Andron,39.0,49.0,2015,0.0,noviembre,domingo
4000000.0,84228,2.22594,2011-09-24,0.0,Julia X,44.0,34.0,2011,0.0,septiembre,sábado
0.0,270650,0.764982,2009-01-01,0.0,Oy Vey! My Son Is Gay!,57.0,5.0,2009,0.0,enero,jueves
2023920.0,366564,4.72778,2015-12-09,0.0,Comment c'est Loin,72.0,177.0,2015,0.0,diciembre,miércoles
0.0,356332,1.392919,2015-10-06,0.0,The Witness,71.0,27.0,2015,0.0,octubre,martes
0.0,157515,0.372662,1947-06-13,0.0,Seven Journeys,50.0,1.0,1947,0.0,junio,viernes
0.0,103578,0.952106,1977-10-05,0.0,Prey,50.0,2.0,1977,0.0,octubre,miércoles
0.0,230471,0.11984,1962-09-12,0.0,Colossus of the Arena,0.0,0.0,1962,0.0,septiembre,miércoles
0.0,150912,0.068376,1963-12-03,0.0,Goliath and the Sins of Babylon,55.0,1.0,1963,0.0,diciembre,martes
0.0,281238,0.23707,1967-02-23,0.0,Master Stroke,0.0,0.0,1967,0.0,febrero,jueves
0.0,145244,1.133019,1968-04-25,0.0,Seven Times Seven,0.0,0.0,1968,0.0,abril,jueves
0.0,87335,0.526944,1970-10-15,0.0,The Weekend Murders,65.0,5.0,1970,0.0,octubre,jueves
0.0,205557,0.329994,1971-07-05,0.0,"Stanza 17-17 palazzo delle tasse, ufficio imposte",0.0,0.0,1971,0.0,julio,lunes
0.0,61581,0.035314,1977-09-16,0.0,California,53.0,4.0,1977,0.0,septiembre,viernes
0.0,389427,1.637665,2016-05-20,0.0,Hard Sell,56.0,13.0,2016,0.0,mayo,viernes
0.0,144341,0.119682,1968-05-16,0.0,"Stranger, Say Your Prayers!",0.0,0.0,1968,0.0,mayo,jueves
0.0,147575,0.012279,1969-11-09,0.0,The Four Who Came to Kill Sartana,0.0,0.0,1969,0.0,noviembre,domingo
0.0,150224,0.546304,1971-11-25,0.0,Savage Guns,48.0,2.0,1971,0.0,noviembre,jueves
144000000.0,43074,17.162744,2016-07-14,229147509.0,Ghostbusters,53.0,2203.0,2016,1.5913021458333334,julio,jueves
0.0,52947,0.434269,2005-10-10,0.0,Kung Fu Mahjong,55.0,5.0,2005,0.0,octubre,lunes
0.0,339739,2.169304,2015-12-20,0.0,Henry Gamble's Birthday Party,56.0,20.0,2015,0.0,diciembre,domingo
20000000.0,61294,1.393826,2011-01-31,0.0,You and I,49.0,18.0,2011,0.0,enero,lunes
0.0,30942,1.295367,2006-10-05,0.0,Fatal Contact,58.0,10.0,2006,0.0,octubre,jueves
0.0,32003,0.157168,2008-01-01,0.0,The Caretaker,35.0,4.0,2008,0.0,enero,martes
0.0,353610,2.645672,2015-11-06,0.0,The Condemned 2,41.0,31.0,2015,0.0,noviembre,viernes
0.0,350566,0.0,1986-02-28,0.0,Car Trouble,0.0,0.0,1986,0.0,febrero,viernes
0.0,206657,0.066072,2011-11-15,0.0,Truckfighters,100.0,1.0,2011,0.0,noviembre,martes
0.0,287703,1.273364,2014-08-15,0.0,Café. Waiting. Love,63.0,19.0,2014,0.0,agosto,viernes
0.0,284152,0.455081,2014-07-10,0.0,Confession,88.0,4.0,2014,0.0,julio,jueves
5000.0,25625,1.33737,1970-04-10,0.0,Multiple Maniacs,61.0,20.0,1970,0.0,abril,viernes
0.0,168098,10.752519,2016-07-06,1133031.0,Cell,44.0,325.0,2016,inf,julio,miércoles
0.0,356334,3.195629,2016-06-14,0.0,Gridlocked,52.0,42.0,2016,0.0,junio,martes
0.0,28529,1.523521,1995-01-04,0.0,Sorceress,42.0,10.0,1995,0.0,enero,miércoles
0.0,300210,0.040498,2004-05-06,0.0,Route 181: Fragments of a Journey in Palestine-Israel,80.0,1.0,2004,0.0,mayo,jueves
0.0,112767,0.481484,1998-01-01,0.0,Shadow Run,70.0,1.0,1998,0.0,enero,jueves
0.0,131172,0.411814,1977-03-18,0.0,Nasty Habits,0.0,0.0,1977,0.0,marzo,viernes
0.0,377150,0.753249,2016-04-27,0.0,A Dragon Arrives!,39.0,6.0,2016,0.0,abril,miércoles
0.0,244839,4.013649,2000-01-30,0.0,Into Pitch Black,48.0,10.0,2000,0.0,enero,domingo
0.0,216521,0.165532,2013-09-26,0.0,Doomsdays,57.0,3.0,2013,0.0,septiembre,jueves
0.0,170898,0.58904,2012-07-20,0.0,Sonja and the Bull,49.0,7.0,2012,0.0,julio,viernes
0.0,25079,0.307422,1995-03-18,0.0,Junkers Come Here,70.0,2.0,1995,0.0,marzo,sábado
0.0,80699,0.266035,2011-07-07,0.0,Miss Julie,58.0,4.0,2011,0.0,julio,jueves
0.0,130638,0.113331,1963-07-25,0.0,Hitler - Never Heard of Him,85.0,2.0,1963,0.0,julio,jueves
0.0,363889,2.013548,2015-11-13,0.0,The Funhouse Massacre,58.0,30.0,2015,0.0,noviembre,viernes
