id,crew_job,crew_name
378480.0,Director,Alessio Rigo de Righi
393961.0,Director,Michal Siewierski
380699.0,Director,Antonino D'Ambrosio
76010.0,Director,Juan Manuel Cotelo
87561.0,Director,Jean Genet
381685.0,Director,Raúl Campos
403911.0,Director,Raúl Campos
403911.0,Director,Jan Suter
29066.0,Director,Roger Corman
200655.0,Director,Howard Alk
299641.0,Director,Jonathan Kesselman
84672.0,Director,Jean-Pierre Gorin
376502.0,Director,Rich Fox
241206.0,Director,Irving Brecher
104989.0,Director,Irwin Allen
64428.0,Director,Cliff Owen
396744.0,Director,Max Lewkowicz
361251.0,Director,Francisco Varone
394224.0,Director,David Zellner
97340.0,Director,Óskar Thór Axelsson
130402.0,Director,Eagle Pennell
413764.0,Director,Bartosz M. Kowalski
39395.0,Director,Radu Muntean
333516.0,Director,Hannaleena Hauru
128250.0,Director,Annemarie Jacir
106887.0,Director,Armando Robles Godoy
328416.0,Director,Rick King
340616.0,Director,Rachel Lang
396330.0,Director,Matt Peters
396330.0,Director,Melchior Zwyer
72826.0,Director,Junji Kurata
113119.0,Director,Minoru Kanaya
113119.0,Director,Kiyosumi Kuzakawa
277834.0,Director,Ron Clements
277834.0,Director,John Musker
354421.0,Director,Brian Hill
41973.0,Director,Charlotte Zwerin
276578.0,Director,Philippe Gagnon
27211.0,Director,Atıf Yılmaz
345470.0,Director,Jake Gavin
419471.0,Director,Quentin Lee
355506.0,Director,Gregg Bishop
421313.0,Director,James Nunn
140491.0,Director,Michael Shumway
26370.0,Director,Dollan Cannell
376866.0,Director,Pablo Larraín
74493.0,Director,Takashi Yamazaki
52254.0,Director,David Sieveking
384682.0,Director,Josh Gordon
384682.0,Director,Will Speck
363093.0,Director,Park Hoon-Jung
252874.0,Director,Shogo Yabuuchi
105711.0,Director,Maya Deren
88065.0,Director,Milton Moses Ginsberg
128111.0,Director,Kang Yi-kwan
102871.0,Director,Rolando Colla
71543.0,Director,Nir Bergman
44010.0,Director,Kyle Lawrence
44010.0,Director,Caleb Doyle
112033.0,Director,Danyael Sugawara
86821.0,Director,Chris Mortensen
201365.0,Director,Glenio Bonder
233383.0,Director,James MacTaggart
346443.0,Director,Maciej Bochniak
95046.0,Director,Garson Kanin
62439.0,Director,Kim Young-tak
365942.0,Director,Peter Chelsom
330459.0,Director,Gareth Edwards
353979.0,Director,Carles Torrens
259695.0,Director,Ben Affleck
381288.0,Director,M. Night Shyamalan
382653.0,Director,Johnny Ma
381043.0,Director,Alexandre Lehmann
311764.0,Director,Isaac Rentz
384673.0,Director,Sonia Kennebeck
305943.0,Director,Andy Goddard
426576.0,Director,Rob Williams
54539.0,Director,Marcel L'Herbier
309929.0,Director,Erick Zonca
170279.0,Director,Paul Ruven
346672.0,Director,Anna Foerster
85672.0,Director,Don Schain
427342.0,Director,Kim Druzhinin
427342.0,Director,Andrey Shalopa
287281.0,Director,Matt Vancil
287281.0,Director,Thomas M. Gofton
287281.0,Director,Tom Brown
37708.0,Director,Andy Hurst
376290.0,Director,John Madden
373442.0,Director,Mathew Orzel
373442.0,Director,Heidi Brandenburg
291328.0,Director,Warren Beatty
210234.0,Director,Veronica Velasco
121173.0,Director,Jun Lana
346347.0,Director,Jennifer Liao
414977.0,Director,Nicholas Brooks
31245.0,Director,Rick Sloane
422603.0,Director,Ganesh Raj
402217.0,Director,Omar Lulu
411279.0,Director,Ranjith Sankar
411054.0,Director,Johnpaul George
398786.0,Director,Rajeev Ravi
381374.0,Director,Abrid Shine
3159.0,Director,Dick Randall
27395.0,Director,Javier Aguirre
92779.0,Director,Peter Manoogian
124902.0,Director,Christopher Menaul
67276.0,Director,David Lynch
48784.0,Director,David Lynch
105829.0,Director,Rashid Nugmanov
386827.0,Director,Kim Rocco Shields
217428.0,Director,Gil Portes
75450.0,Director,Rob Lemkin
75450.0,Director,Thet Sambath
25021.0,Director,Brent Zacky
74302.0,Director,Ertem Eğilmez
42496.0,Director,Emile de Antonio
274870.0,Director,Morten Tyldum
78174.0,Director,François Bertrand
296633.0,Director,Lim Soon-rye
116323.0,Director,Chung Ji-young
381284.0,Director,Theodore Melfi
371153.0,Director,Selçuk Aydemir
140485.0,Director,Ersoy Güler
378435.0,Director,Orhan Oğuz
425498.0,Director,Osmany Rodriguez
359246.0,Director,Stephen Cognetti
347127.0,Director,Craig Moss
412698.0,Director,Federica di Giacomo
262474.0,Director,Cody Knotts
426634.0,Director,John Pilger
126816.0,Director,Michael Switzer
57739.0,Director,Özcan Deniz
161808.0,Director,Togan Gökbakar
223551.0,Director,Lourens Blok
45017.0,Director,Bill Bennett
272072.0,Director,Patrick McGuinn
137619.0,Director,Pere Portabella
26872.0,Director,Keith Beauchamp
139434.0,Director,Patricio Henríquez
139434.0,Director,Luc Côté
139929.0,Director,Eddy Terstall
393457.0,Director,Denzel Washington
111261.0,Director,Mark Becker
36833.0,Director,Bruce LaBruce
16359.0,Director,Eddy Terstall
408203.0,Director,Selma Vilhunen
210052.0,Director,Rick Ostermann
344039.0,Director,Tim Godsall
332979.0,Director,Ben Younger
187897.0,Director,Chang Cheh
424889.0,Director,Habib Louati
424889.0,Director,Boris Jacq
80961.0,Director,Zeki Ökten
217672.0,Director,Ray Enright
215736.0,Director,Bernard Vorhaus
21752.0,Director,Daniel Filho
144464.0,Director,Edwin S. Porter
144464.0,Director,Jacob Blair Smith
404762.0,Director,Ryan White
180371.0,Director,Maurício Farias
80809.0,Director,Ron Satlof
381041.0,Director,Linas Phillips
413052.0,Director,Akan Satayev
371446.0,Director,Jason Lew
362974.0,Director,No Deok
154922.0,Director,Konstantin Feoktistov
314946.0,Director,Konstantin Feoktistov
52939.0,Director,Sergei Glezin
124277.0,Director,Christopher Kezelos
228384.0,Director,Robert Thalheim
11603.0,Director,Jeff Bleckner
226686.0,Director,Ron Satlof
320413.0,Director,Jim Hosking
96468.0,Director,Takashi Shimizu
263412.0,Director,Pedro Olea
108501.0,Director,Patrick G. Donahue
60254.0,Director,Safy Nebbou
342737.0,Director,Mike Mills
425553.0,Director,Ulf Malmros
425553.0,Director,Jaana Fomin
227667.0,Director,Ron Satlof
422874.0,Director,Martín Rosete
412329.0,Director,Ramon Fernandez
225525.0,Director,Ron Satlof
426903.0,Director,Eadweard Muybridge
406785.0,Director,Leo Matsuda
214938.0,Director,Nikolai Volev
136058.0,Director,Jim Klein
136058.0,Director,Julia Reichert
229638.0,Director,William C. McGann
160261.0,Director,Raam Shetty
198176.0,Director,Mervyn LeRoy
418693.0,Director,Ricki Stern
418693.0,Director,Anne Sundberg
394423.0,Director,Todd Newman
418691.0,Director,John William Ross
217763.0,Director,Mervyn LeRoy
210653.0,Director,Juan Bustillo Oro
244201.0,Director,William Keighley
412213.0,Director,Emil Ben-Shimon
406431.0,Director,Vlad Yudin
389044.0,Director,Sólveig Anspach
362884.0,Director,Lynne Stopkewich
64191.0,Director,Peter Werner
185644.0,Director,Kirby Dick
200035.0,Director,David Petrarca
53035.0,Director,Matthew Galkin
33127.0,Director,John Holowach
105561.0,Director,Brian Malone
206397.0,Director,Rick Ray
123279.0,Director,Paul Miller
65345.0,Director,David Lewis
275355.0,Director,Don Roy King
88496.0,Director,Bob Fosse
103181.0,Director,Lonny Price
17712.0,Director,David Higby
26016.0,Director,Paul Miller
393731.0,Director,Sacha Wolff
362226.0,Director,Heber Cannon
257487.0,Director,Jorge Algora
403357.0,Director,Salvador Calvo
311324.0,Director,Zhang Yimou
283146.0,Director,Nina Paley
56486.0,Director,Ulrich Seidl
99004.0,Director,Ladislao Vajda
401593.0,Director,Jeff Tomsic
85944.0,Director,Rob Zombie
347870.0,Director,Clay Liford
429126.0,Director,Benjamin Dickinson
401060.0,Director,Chris Sparling
413417.0,Director,Caleb Vetter
352490.0,Director,Simon Aboud
320293.0,Director,Jaakko Pakkasvirta
310307.0,Director,John Lee Hancock
89463.0,Director,Richard Lang
136921.0,Director,Patrick Jean
36123.0,Director,Howard Hall
59046.0,Director,Alessandro Piva
409447.0,Director,Alex Rudzinski
409447.0,Director,Kenny Leon
332746.0,Director,David Osit
332746.0,Director,Malika Zouhali-Worrall
59356.0,Director,Stephen Quay
59356.0,Director,Timothy Quay
59356.0,Director,Keith Griffiths
59357.0,Director,Stephen Quay
59357.0,Director,Timothy Quay
301849.0,Director,Jens Östberg
188521.0,Director,Coky Giedroyc
20089.0,Director,Akiyuki Shinbo
380620.0,Director,Kiyoshi Kurosawa
115877.0,Director,Eloy de la Iglesia
47121.0,Director,Eloy de la Iglesia
111708.0,Director,Eloy de la Iglesia
115909.0,Director,Eloy de la Iglesia
98596.0,Director,Eloy de la Iglesia
115903.0,Director,Eloy de la Iglesia
114051.0,Director,Eloy de la Iglesia
115894.0,Director,Eloy de la Iglesia
80296.0,Director,Eloy de la Iglesia
29338.0,Director,Eloy de la Iglesia
29333.0,Director,Eloy de la Iglesia
29336.0,Director,Eloy de la Iglesia
105093.0,Director,Eloy de la Iglesia
356305.0,Director,John Hamburg
229065.0,Director,Samantha Fuller
249931.0,Director,Eché Janga
49754.0,Director,Doug Walker
75604.0,Director,Doug Walker
137669.0,Director,Doug Walker
411201.0,Director,Steven Cantor
422469.0,Director,Gabe Turner
335797.0,Director,Garth Jennings
413543.0,Director,Gauri Shinde
413547.0,Director,Sujoy Ghosh
44746.0,Director,Sheree Folkson
297814.0,Director,Jay Chapman
1608.0,Director,Maria Giese
203059.0,Director,Lance Bangs
365544.0,Director,Федор Дмитриев
248946.0,Director,Matt Piedmont
110549.0,Director,Michael Dimich
290911.0,Director,Max Färberböck
298522.0,Director,Wyatt Cenac
323690.0,Director,Steven Feinartz
38610.0,Director,John Murlowski
411019.0,Director,Raoul Peck
225577.0,Director,Ron Satlof
393003.0,Director,Nicholas DiBella
116445.0,Director,Robert Vincent O'Neill
89540.0,Director,Salvador Carrasco
68636.0,Director,Carlos Enrique Taboada
207323.0,Director,Jørgen Lerdam
400753.0,Director,Antonis Sotiropoulos
380013.0,Director,Jesse Shapiro
360022.0,Director,Casper Andreas
381935.0,Director,Thomas Dekker
52415.0,Director,Lee Kyoung-mi
272414.0,Director,Amanda Marsalis
340194.0,Director,Stephen Suettinger
173845.0,Director,Gösta Bernhard
411632.0,Director,Keoni Waxman
296288.0,Director,Matheus Souza
324263.0,Director,Luke Meyer
160372.0,Director,Cheik Doukouré
42377.0,Director,Omar Al-Qattan
42377.0,Director,Michael Schwarz
40061.0,Director,Georges Lautner
407204.0,Director,Johannes Nyholm
326256.0,Director,Ravi Kapoor
423377.0,Director,Richard Gray
377275.0,Director,Justine Triet
396965.0,Director,Anderson Boyd
31160.0,Director,Rodrigo Blaas
380731.0,Director,Bruno Vaussenat
162139.0,Director,Paul Kenworthy
162139.0,Director,Ralph Wright
257331.0,Director,Lee Han
334522.0,Director,Vincent Pérez
406125.0,Director,Neal Wu
391642.0,Director,Masato Hijikata
145593.0,Director,Joe DeMaio
418990.0,Director,Marcus Raboy
320892.0,Director,Lance Bangs
40573.0,Director,Věra Chytilová
426958.0,Director,Árpád Sopsits
277806.0,Director,Asako Hyuga
148864.0,Director,Luc Dionne
278851.0,Director,Jean-Nicolas Orhon
23207.0,Director,Daniel Gordon
425774.0,Director,Matthew Holmes
408290.0,Director,Tizza Covi
408290.0,Director,Rainer Frimmel
423093.0,Director,Roger Gual
341443.0,Director,Mai Suzuki
89307.0,Director,Christian I. Nyby II
324440.0,Director,Nikias Chryssos
397981.0,Director,Jackson Stewart
349028.0,Director,Trevor Juras
100272.0,Director,Keith Wright
326247.0,Director,Aaron Keeling
326247.0,Director,Austin Keeling
293553.0,Director,Matt O'Mahoney
373841.0,Director,Neil Breen
255746.0,Director,Mikkel Serup
87759.0,Director,Vladimir Basov
8209.0,Director,Sven Taddicken
8209.0,Director,Jan-Christoph Glaser
8209.0,Director,Carsten Ludwig
8209.0,Director,Jakob Ziemnicki
369237.0,Director,Curt Morgan
369237.0,Director,Jon Klaczkiewicz
225816.0,Director,Christian I. Nyby II
24681.0,Director,Jann Turner
397552.0,Director,Oleg Assadulin
391039.0,Director,Saeed Roustayi
301339.0,Director,James Steven Sadwith
42494.0,Director,Jim McBride
319851.0,Director,Jim McBride
125949.0,Director,Jim McBride
392011.0,Director,Ceyda Torun
356156.0,Director,Hayato Kawai
374460.0,Director,Richard Mears
363790.0,Director,Huh Jong-ho
391004.0,Director,Chihiro Ikeda
259468.0,Director,Krzysztof Zanussi
53693.0,Director,Sven Methling
30124.0,Director,Stewart Wade
227668.0,Director,Ron Satlof
416251.0,Director,Paul A. Kaufman
430250.0,Director,Kirk Sullivan
92168.0,Director,Wilfred Jackson
51281.0,Director,Garri Bardin
77261.0,Director,Demi Moore
77261.0,Director,Jennifer Aniston
77261.0,Director,Patty Jenkins
77261.0,Director,Penelope Spheeris
77261.0,Director,Alicia Keys
194310.0,Director,Tod Browning
99319.0,Director,Frank Tuttle
416256.0,Director,Jeff Prugh
418585.0,Director,Jesse Holland
86979.0,Director,Alastair Reid
229087.0,Director,Christian I. Nyby II
286369.0,Director,Udayan Prasad
397717.0,Director,Vikram Gandhi
297865.0,Director,Paco del Toro
305019.0,Director,Michael Lucas
294463.0,Director,Julien Neel
186019.0,Director,William K.L. Dickson 
206725.0,Director,Juan de Orduña
323396.0,Director,Alexis Alexiou
400547.0,Director,Matt Kugelman
254166.0,Director,Yannis Economides
299909.0,Director,Jason Baffa
11346.0,Director,Carsten Fiebeler
18141.0,Director,Jan Svěrák
385933.0,Director,Rick Harper
121856.0,Director,Justin Kurzel
266500.0,Director,Jean-François Pouliot
308919.0,Director,Colin Theys
381707.0,Director,Miguel Ángel Lamata
379441.0,Director,David Hunt
381289.0,Director,Lasse Hallström
247446.0,Director,Karel Kachyňa
266558.0,Director,Giorgos Zois
334890.0,Director,Paloma Lommel
37376.0,Director,Jim Henson
393521.0,Director,Asaph Polonsky
360814.0,Director,Nitesh Tiwari
261439.0,Director,Philip Saville
229081.0,Director,Christian I. Nyby II
65871.0,Director,Rhys Davies
229878.0,Director,Dongseok Kuk
423733.0,Director,Drew Casson
293487.0,Director,Lasse Keso
229097.0,Director,Christian I. Nyby II
28275.0,Director,Bert Ring
63163.0,Director,Yuriy Kara
63163.0,Director,Felix Kroll
315112.0,Director,Florian Gottschick
430514.0,Director,Dante Desarthe
382127.0,Director,Julian Rosefeldt
94105.0,Director,Ron Satloff
128110.0,Director,Kieron J. Walsh
324251.0,Director,Van Neistat
362216.0,Director,Josephine Decker
362216.0,Director,Lily Baldwin
362216.0,Director,Daniel Patrick Carbone
362216.0,Director,Lauren Wolkstein
362216.0,Director,Frances Bodomo
229094.0,Director,Christian I. Nyby II
279608.0,Director,Takashi Ito
369594.0,Director,Mikhaël Hers
162934.0,Director,Paul Annett
109912.0,Director,Donald Shebib
54050.0,Director,Jean Yarbrough
369875.0,Director,R. Michael Givens
166452.0,Director,Renzo Martinelli
229088.0,Director,Christian I. Nyby II
350594.0,Director,Idrees Khan
70366.0,Director,Abrar Alvi
46629.0,Director,Serdar Akar
20679.0,Director,Rocco Urbisci
412467.0,Director,Claudio Fäh
382906.0,Director,Pepa San Martín
167449.0,Director,Andrew Lau
347702.0,Director,Michelle Boyaner
287790.0,Director,Francis D. Lyon
326253.0,Director,Kadir Balci
49577.0,Director,Boris Khlebnikov
195590.0,Director,Eran Creevy
338679.0,Director,Karen Collins
394176.0,Director,Nathan Holt
394176.0,Director,Shawn Kornhauser
403052.0,Director,Bruno Chauffard
403052.0,Director,Glenn McCoy
201633.0,Director,Peter Tscherkassky
122134.0,Director,Louis Lumière
190553.0,Director,Alexandre Promio
129865.0,Director,Louis Lumière
189820.0,Director,William Heise
189820.0,Director,James H. White
189807.0,Director,James H. White
147397.0,Director,James H. White
159898.0,Director,William Heise
159898.0,Director,William K.L. Dickson 
144410.0,Director,William Heise
144410.0,Director,William K.L. Dickson 
127224.0,Director,William K.L. Dickson 
127224.0,Director,William Heise
126413.0,Director,William K.L. Dickson 
159910.0,Director,William K.L. Dickson 
159910.0,Director,William Heise
144393.0,Director,William K.L. Dickson 
144393.0,Director,William Heise
143801.0,Director,George Albert Smith
163053.0,Director,James H. White
190605.0,Director,Edwin S. Porter
190582.0,Director,James H. White
139589.0,Director,James Williamson
130450.0,Director,D.W. Griffith
81440.0,Director,Arlene Sanford
87852.0,Director,Wayne Berwick
415396.0,Director,Nely Reguera
390547.0,Director,Marc Crehuet
388399.0,Director,Peter Berg
334524.0,Director,Stephen Gaghan
59935.0,Director,Arash T. Riahi
48918.0,Director,Jacques Dorfmann
264746.0,Director,Jung-hoon Kim
352342.0,Director,Jacques Perrin
352342.0,Director,Jacques Cluzaud
92931.0,Director,Christian I. Nyby II
167190.0,Director,PES
432132.0,Director,Jon Jarocki
271717.0,Director,Alain Margot
411873.0,Director,Jeff Baena
400329.0,Director,Nirpal Bhogal
153609.0,Director,Bob Kline
430973.0,Director,Marlon Rivera
430977.0,Director,Erik Matti
421060.0,Director,Jason Paul Laxamana
49082.0,Director,Brett Thompson
56828.0,Director,Genndy Tartakovsky
48567.0,Director,Ezekiel Norton
230029.0,Director,Park Joong-hoon
65207.0,Director,Cheng Kang
300544.0,Director,Aki Kaurismäki
89433.0,Director,Benny Chan
55157.0,Director,Jeffrey Lau
307256.0,Director,Chris Howe
168693.0,Director,Andrea Arnold
231218.0,Director,Andrea Arnold
44472.0,Director,Andrea Arnold
369299.0,Director,Gustavo Loza
96906.0,Director,Ron Satlof
46522.0,Director,Steve Barkett
125077.0,Director,Jim Wynorski
342473.0,Director,Eric Summer
342473.0,Director,Éric Warin
356461.0,Director,Giorgia Cecere 
392832.0,Director,Luca Lucini
369059.0,Director,Edmund Entin
369059.0,Director,Gary Entin
26630.0,Director,Simon Pearce
161246.0,Director,Julián Hernández
345922.0,Director,Richie Keen
262841.0,Director,Chris Wedge
324542.0,Director,Baran bo Odar
340837.0,Director,Gore Verbinski
211088.0,Director,Leanne Pooley
370964.0,Director,Indar Dzhendubaev
85758.0,Director,Christian I. Nyby II
84705.0,Director,Pang Ho-cheung
372490.0,Director,Michel Poulette
403570.0,Director,Kriv Stenders
431742.0,Director,Jamie Magnus Stone
424014.0,Director,Enrico Lando
356324.0,Director,Laura Israel
124101.0,Director,Mark Rappaport
210079.0,Director,Lorenzo Bianchini
226050.0,Director,Christian I. Nyby II
46121.0,Director,Norma Bailey
228257.0,Director,Christian I. Nyby II
95400.0,Director,Christian I. Nyby II
152618.0,Director,Mark Borchetta
389630.0,Director,Katie Holmes
18223.0,Director,Jason Hreno
268771.0,Director,Michael Kantor
394689.0,Director,Riki Lindhome
340481.0,Director,Luc Dardenne
340481.0,Director,Jean-Pierre Dardenne
382501.0,Director,Tran Anh Hung
173189.0,Director,Jay Chapman
134680.0,Director,Manny Rodriguez
375872.0,Director,Jesús García
404791.0,Director,Felix Herngren
404791.0,Director,Måns Herngren
369698.0,Director,Andrey Kravchuk
362058.0,Director,Aleksey Tsitsilin
205236.0,Director,Mariano Ozores
205236.0,Director,José Luis Sáenz de Heredia
335450.0,Director,Joseph Henabery
169840.0,Director,Landon Van Soest
50737.0,Director,Yavuz Turgul
31401.0,Director,Nesli Çölgeçen
16122.0,Director,Donald Crombie
377691.0,Director,Charlotte Sieling
241140.0,Director,Michaela Kezele
394759.0,Director,Maxim Volkov
394759.0,Director,Andrey Galat
12911.0,Director,Jacques Dorfmann
411656.0,Director,Paula van der Oest
404378.0,Director,Roger Spottiswoode
67343.0,Director,Ricky Lau
31390.0,Director,Jean-Claude La Marre
47971.0,Director,D.J. Caruso
292280.0,Director,Stacy Title
418688.0,Director,Mari-Lynn C. Evans
418688.0,Director,Jordan Freeman
395982.0,Director,Alice Lowe
324849.0,Director,Chris McKay
58820.0,Director,Louise Osmond
266882.0,Director,Billy Senese
126143.0,Director,Douglas Blush
126143.0,Director,Lisa J. Klein
76420.0,Director,Lauren Montgomery
269246.0,Director,Bruce Timm
269246.0,Director,Darwyn Cooke
264170.0,Director,Bruce Timm
256421.0,Director,Zack Snyder
256421.0,Director,Bruce Timm
327083.0,Director,Joel Gallen
16487.0,Director,Trey Parker
16487.0,Director,Matt Stone
16486.0,Director,Trey Parker
16486.0,Director,Matt Stone
26461.0,Director,Mike Clattenburg
38878.0,Director,Tom McLoughlin
43641.0,Director,Joaquim Dos Santos
365037.0,Director,Robb Wells
365037.0,Director,John Paul Tremblay
365037.0,Director,Mike Smith
335791.0,Director,Jon Cassar
72955.0,Director,Juliusz Machulski
417427.0,Director,Oksana Karas
53217.0,Director,Chuck Jones
377263.0,Director,François Ozon
352960.0,Director,Harrison Atkins
429801.0,Director,Manny Rodriguez
359093.0,Director,Adam Carolla
359093.0,Director,Nate Adams
19010.0,Director,Pat Williams
382598.0,Director,Nicolas Benamou
359660.0,Director,David Prior
106876.0,Director,Ian Merrick
400749.0,Director,Willis Robards
413837.0,Director,Stephan Streker
417056.0,Director,Miles Doleac
395278.0,Director,Nathan Drillot
395278.0,Director,Jeff Petry
384727.0,Director,Frédéric Beigbeder
85755.0,Director,Christian I. Nyby II
363689.0,Director,Sheldon Wilson
380771.0,Director,Anthony Friedman
148031.0,Director,Ján Kadár
411088.0,Director,Oriol Paulo
240634.0,Director,Al Campbell
240634.0,Director,Marcus Daborn
240634.0,Director,Graham Proud
97073.0,Director,Christian I. Nyby II
383785.0,Director,Stanley Tong
392271.0,Director,Vishal Bhardwaj
401544.0,Director,G.J. Echternkamp
367613.0,Director,Inés París
328796.0,Director,Ian Olds
374205.0,Director,Hiroaki Miyamoto
109213.0,Director,Nico Mastorakis
423122.0,Director,Marcus Raboy
398738.0,Director,Alexis Bloom
398738.0,Director,Fisher Stevens
256569.0,Director,Adam Smith
382220.0,Director,Cho Ui-Seok
433034.0,Director,Kandice King
381008.0,Director,Lisa Robinson
381008.0,Director,Annie J. Howell
195763.0,Director,Jack Neo
416211.0,Director,Orlando von Einsiedel
184958.0,Director,B. Reeves Eason
184958.0,Director,Armand Schaefer
401461.0,Director,B. Reeves Eason
98377.0,Director,Cirio H. Santiago
91339.0,Director,Cirio H. Santiago
222339.0,Director,Cirio H. Santiago
57518.0,Director,Jay Karas
107420.0,Director,Cirio H. Santiago
66659.0,Director,Cirio H. Santiago
107412.0,Director,Cirio H. Santiago
107319.0,Director,Cirio H. Santiago
107605.0,Director,Cirio H. Santiago
412309.0,Director,Cal Saville
412590.0,Director,Daniel Kontur
270529.0,Director,Jay Chapman
334679.0,Director,Patrick Creadon
108177.0,Director,Jay Karas
45782.0,Director,Keith Truesdell
102053.0,Director,Ryan Polito
38323.0,Director,Elisabeta Bostan
289171.0,Director,Alexandre Castagnetti
289171.0,Director,Julien Simonet
17417.0,Director,Roger Delattre
412205.0,Director,Avi Nesher
271120.0,Director,Tan Pin Pin
429238.0,Director,Emily Hagins
409502.0,Director,Brian Baugh
426808.0,Director,Tosca Musk
345925.0,Director,Steven Shainberg
394034.0,Director,Vivek Agnihotri
408159.0,Director,Peter Foott
381021.0,Director,Garrett Zevgetis
256756.0,Director,Pau Teixidor
396392.0,Director,Gary Yates
393658.0,Director,David Winning
411081.0,Director,Lynne Stopkewich
369054.0,Director,Sam Irvin
254299.0,Director,Carsten Fiebeler
82716.0,Director,Zdeněk Troška
4652.0,Director,Siegfried Hartmann
80544.0,Director,Craig Clyde
360365.0,Director,Juan Pablo Buscarini
245792.0,Director,Alex Wright
85628.0,Director,Antonín Moskalyk
208436.0,Director,Martin Hollý
50454.0,Director,Brian Brough
7088.0,Director,Neill Fearnley
407335.0,Director,Vic Sarin
211387.0,Director,Louis D'Esposito
412511.0,Director,David Jackson
369057.0,Director,Fred Olen Ray
400045.0,Director,Nadia Tass
60821.0,Director,Craig Pryce
61005.0,Director,Craig Pryce
424822.0,Director,Steven R. Monroe
76535.0,Director,Leythum
427045.0,Director,David Winning
420967.0,Director,Jake Helgren
421623.0,Director,Michael Lembeck
410315.0,Director,David Winning
382207.0,Director,W.D. Hogan
421626.0,Director,Marita Grabiak
89269.0,Director,Bradford May
24068.0,Director,John Fawcett
396616.0,Director,Erik Poppe
14564.0,Director,F. Javier Gutiérrez
367206.0,Director,Derek Yee Tung-Sing
28670.0,Director,Quentin Lawrence
242049.0,Director,Eric Green
48346.0,Director,John Weldon
48346.0,Director,Eunice Macaulay
61341.0,Director,Billy O'Brien
72268.0,Director,Ulf Malmros
158273.0,Director,Teddy Mattera
270047.0,Director,Harald Hamrell
69990.0,Director,Terry Marcel
180514.0,Director,Jarl Kulle
229373.0,Director,Richard Hobert
228987.0,Director,Colin Nutley
362584.0,Director,Akiyuki Shinbo
362584.0,Director,Tatsuya Oishi
116988.0,Director,Arturo Ripstein
42467.0,Director,István Szabó
82088.0,Director,Aleksandr Dovzhenko
226236.0,Director,Christian I. Nyby II
267466.0,Director,Kim Tae-gyun
91618.0,Director,Stephanie Rothman
96001.0,Director,Marco Dutra
96001.0,Director,Juliana Rojas
85753.0,Director,Christian I. Nyby II
55253.0,Director,João Falcão
294098.0,Director,Will Koopman
63996.0,Director,Will Koopman
393519.0,Director,Julia Ducournau
83754.0,Director,Kim Byung-gon
433244.0,Director,Alistair Legrand
160165.0,Director,Małgorzata Szumowska
381075.0,Director,John Carchietta
92940.0,Director,Christian I. Nyby II
96035.0,Director,James Williamson
257258.0,Director,Jeffrey D. Brown
236696.0,Director,Chuck Jones
236655.0,Director,Friz Freleng
24439.0,Director,Michael Blieden
424661.0,Director,Joe Menendez
83271.0,Director,Karra Elejalde
83271.0,Director,Fernando Guillén Cuervo
378485.0,Director,Emiliano Rocha Minter
264418.0,Director,Roberto Sneider
163839.0,Director,Basil Dearden
163839.0,Director,Will Hay
226675.0,Director,Max Tash
226679.0,Director,Vincent McEveety
64397.0,Director,Jorge Furtado
287499.0,Director,Shonali Bose
287499.0,Director,Nilesh Maniyar
350779.0,Director,Chiva Rodriguez
20837.0,Director,Troy Miller
432959.0,Director,Jeannie Gaffigan
264164.0,Director,Dan Sickles
264164.0,Director,Antonio Santini
382125.0,Director,Rune Denstad Langlo
35992.0,Director,Earl Bellamy
332665.0,Director,Zachary Treitz
428645.0,Director,Bruno Garotti
409082.0,Director,Mikhail Shvejtser
380622.0,Director,Alain Guiraudie
358901.0,Director,Mir-Jean Bou Chaaya
362202.0,Director,Aram Rappaport
362180.0,Director,Thierry Poiraud
362585.0,Director,Tatsuya Oishi
362585.0,Director,Akiyuki Shinbo
150140.0,Director,Glenn Jordan
227932.0,Director,César Rodrigues
377847.0,Director,Max Zähle
335897.0,Director,Andy Bausch
286545.0,Director,Andy Bausch
128044.0,Director,Béla Tarr
19054.0,Director,Norman Cohen
114145.0,Director,Georges Méliès
411678.0,Director,Andrzej Wajda
424782.0,Director,Maciej Pieprzyca
414937.0,Director,Jon East
401222.0,Director,Thomas Zellen
324552.0,Director,Chad Stahelski
419430.0,Director,Jordan Peele
263115.0,Director,James Mangold
293167.0,Director,Jordan Vogt-Roberts
43989.0,Director,Gabriele Salvatores
201430.0,Director,Mary Lambert
201430.0,Director,Bryan Spicer
408626.0,Director,Pete Travis
180863.0,Director,Danny Boyle
105352.0,Director,Harold M. Shaw
179302.0,Director,María Verónica Ramírez
295011.0,Director,Stefan Ruzowitzky
399623.0,Director,Jean-Christophe Jeauffre
354282.0,Director,Shane Abbess
362583.0,Director,Andrew Goth
34163.0,Director,Rocco Urbisci
256166.0,Director,Robert Day
397837.0,Director,Ry Russo-Young
341006.0,Director,Greg McLean
125217.0,Director,Yuzo Kawashima
16382.0,Director,Roberto Sneider
362343.0,Director,Anthony Power
300945.0,Director,Giannis Dalianidis
183383.0,Director,Dinos Dimopoulos
47790.0,Director,Vasilis Georgiadis
183388.0,Director,Dinos Dimopoulos
57305.0,Director,Dinos Dimopoulos
301491.0,Director,Alekos Sakellarios
